Time Scale; Number of Packets; Total data (kb); 
5431.900000; 1800; 1341749; 
5432.000000; 1800; 1356504; 
5432.100000; 1800; 1336337; 
5432.200000; 2280; 1707411; 
5432.300000; 2400; 1810590; 
5432.400000; 2880; 2164525; 
5432.500000; 2880; 2158094; 
5432.600000; 2880; 2162942; 
5432.700000; 2519; 1879521; 
5432.800000; 2280; 1718859; 
5432.900000; 1920; 1442773; 
5433.000000; 1920; 1431026; 
5433.100000; 1800; 1356538; 
5433.200000; 2040; 1512965; 
5433.300000; 2400; 1800168; 
5433.400000; 2519; 1891279; 
5433.500000; 2760; 2063240; 
5433.600000; 2519; 1873906; 
5433.700000; 2519; 1876111; 
5433.800000; 2159; 1620697; 
5433.900000; 1920; 1444052; 
5434.000000; 1800; 1354122; 
5434.100000; 1800; 1350255; 
5434.200000; 2040; 1521412; 
5434.300000; 2280; 1707333; 
5434.400000; 2280; 1706981; 
5434.500000; 2400; 1798507; 
5434.600000; 2280; 1708108; 
5434.700000; 2280; 1711746; 
5434.800000; 2159; 1630656; 
5434.900000; 1920; 1437084; 
5435.000000; 1920; 1449103; 
5435.100000; 1800; 1359784; 
5435.200000; 1920; 1437474; 
5435.300000; 2040; 1521554; 
5435.400000; 2159; 1611714; 
5435.500000; 2159; 1605707; 
5435.600000; 2159; 1616412; 
5435.700000; 2040; 1537463; 
5435.800000; 2040; 1532234; 
5435.900000; 1920; 1448084; 
5436.000000; 1920; 1442866; 
5436.100000; 1800; 1341988; 
5436.200000; 2040; 1528938; 
5436.300000; 2280; 1717728; 
5436.400000; 2519; 1886538; 
5436.500000; 2639; 1991719; 
5436.600000; 2519; 1901545; 
5436.700000; 2400; 1794117; 
5436.800000; 2040; 1525456; 
5436.900000; 1920; 1450683; 
5437.000000; 1800; 1344928; 
5437.100000; 1800; 1361025; 
5437.200000; 1800; 1350296; 
5437.300000; 2040; 1518818; 
5437.400000; 2280; 1703957; 
5437.500000; 2280; 1708544; 
5437.600000; 2280; 1716388; 
5437.700000; 2040; 1531924; 
5437.800000; 1800; 1338439; 
5437.900000; 1800; 1350103; 
5438.000000; 1800; 1348287; 
5438.100000; 1800; 1350857; 
5438.200000; 1800; 1341165; 
5438.300000; 1920; 1442946; 
5438.400000; 2400; 1791729; 
5438.500000; 2400; 1788207; 
5438.600000; 2400; 1799520; 
5438.700000; 1920; 1434045; 
5438.800000; 1800; 1346005; 
5438.900000; 1800; 1355999; 
5439.000000; 1800; 1350113; 
5439.100000; 1800; 1340266; 
5439.200000; 2040; 1520323; 
5439.300000; 2159; 1625859; 
5439.400000; 2519; 1896192; 
5439.500000; 2519; 1892068; 
5439.600000; 2519; 1891292; 
5439.700000; 2159; 1616399; 
5439.800000; 2159; 1624197; 
5439.900000; 2040; 1525069; 
5440.000000; 1800; 1358945; 
5440.100000; 1800; 1348270; 
5440.200000; 1920; 1441489; 
5440.300000; 2639; 1968263; 
5440.400000; 2639; 1981735; 
5440.500000; 2880; 2162121; 
5440.600000; 2639; 1985958; 
5440.700000; 2639; 1981249; 
5440.800000; 2400; 1805919; 
5440.900000; 1920; 1439374; 
5441.000000; 1920; 1441568; 
5441.100000; 1800; 1360519; 
5441.200000; 1800; 1353288; 
5441.300000; 1920; 1445742; 
5441.400000; 2400; 1802653; 
5441.500000; 2400; 1800657; 
5441.600000; 2400; 1804724; 
5441.700000; 1920; 1444218; 
5441.800000; 1920; 1433966; 
5441.900000; 1800; 1351036; 
5442.000000; 1800; 1337028; 
5442.100000; 1800; 1340309; 
5442.200000; 1920; 1448158; 
5442.300000; 2159; 1618707; 
5442.400000; 2280; 1718059; 
5442.500000; 2400; 1805755; 
5442.600000; 2280; 1715892; 
5442.700000; 2280; 1700561; 
5442.800000; 2040; 1530036; 
5442.900000; 1920; 1442174; 
5443.000000; 1800; 1335316; 
5443.100000; 1800; 1340217; 
5443.200000; 1920; 1432971; 
5443.300000; 2639; 1964756; 
5443.400000; 3000; 2259499; 
5443.500000; 3000; 2242630; 
5443.600000; 3000; 2245303; 
5443.700000; 2639; 1976937; 
5443.800000; 2280; 1708140; 
5443.900000; 1800; 1356594; 
5444.000000; 1800; 1333223; 
5444.100000; 1800; 1348098; 
5444.200000; 1920; 1445212; 
5444.300000; 2519; 1896348; 
5444.400000; 2639; 1977786; 
5444.500000; 2639; 1983069; 
5444.600000; 2639; 1975545; 
5444.700000; 2639; 1972650; 
5444.800000; 2159; 1614319; 
5444.900000; 1800; 1352236; 
5445.000000; 1800; 1348186; 
5445.100000; 1800; 1346466; 
5445.200000; 1800; 1342177; 
5445.300000; 2280; 1706151; 
5445.400000; 2280; 1705133; 
5445.500000; 2280; 1706923; 
5445.600000; 2280; 1712363; 
5445.700000; 2280; 1707794; 
5445.800000; 1920; 1425363; 
5445.900000; 1800; 1346854; 
5446.000000; 1800; 1341569; 
5446.100000; 1800; 1344196; 
5446.200000; 2040; 1517982; 
5446.300000; 2400; 1789020; 
5446.400000; 2639; 1974248; 
5446.500000; 2639; 1982901; 
5446.600000; 2639; 1972362; 
5446.700000; 2400; 1807417; 
5446.800000; 2040; 1531177; 
5446.900000; 1800; 1354066; 
5447.000000; 1800; 1341025; 
5447.100000; 1800; 1359503; 
5447.200000; 1920; 1436809; 
5447.300000; 1920; 1449460; 
5447.400000; 2040; 1521670; 
5447.500000; 2280; 1711259; 
5447.600000; 2040; 1534286; 
5447.700000; 2040; 1519512; 
5447.800000; 1920; 1438267; 
5447.900000; 1920; 1431926; 
5448.000000; 1920; 1437211; 
5448.100000; 1800; 1353109; 
5448.200000; 1920; 1433502; 
5448.300000; 2040; 1535122; 
5448.400000; 2040; 1529357; 
5448.500000; 2040; 1533096; 
5448.600000; 2040; 1515356; 
5448.700000; 2040; 1523196; 
5448.800000; 2040; 1529618; 
5448.900000; 1920; 1442785; 
5449.000000; 1800; 1333243; 
5449.100000; 1800; 1344167; 
5449.200000; 1800; 1338817; 
5449.300000; 1920; 1445501; 
5449.400000; 2040; 1537107; 
5449.500000; 2159; 1615024; 
5449.600000; 2040; 1526465; 
5449.700000; 1920; 1435225; 
5449.800000; 1920; 1437675; 
5449.900000; 1800; 1342511; 
5450.000000; 1800; 1349963; 
5450.100000; 1800; 1364471; 
5450.200000; 1800; 1338098; 
5450.300000; 2040; 1541960; 
5450.400000; 2159; 1629336; 
5450.500000; 2159; 1620600; 
5450.600000; 2159; 1617584; 
5450.700000; 2159; 1627534; 
5450.800000; 2040; 1547144; 
5450.900000; 1800; 1341586; 
5451.000000; 1800; 1349148; 
5451.100000; 1800; 1350468; 
5451.200000; 1920; 1434190; 
5451.300000; 2040; 1526606; 
5451.400000; 2280; 1690498; 
5451.500000; 2400; 1791338; 
5451.600000; 2280; 1716259; 
5451.700000; 2159; 1617320; 
5451.800000; 2040; 1526829; 
5451.900000; 1920; 1448713; 
5452.000000; 1800; 1353704; 
5452.100000; 1800; 1346629; 
5452.200000; 1920; 1435269; 
5452.300000; 2400; 1796422; 
5452.400000; 2519; 1888249; 
5452.500000; 2519; 1897556; 
5452.600000; 2519; 1879202; 
5452.700000; 2519; 1884654; 
5452.800000; 2040; 1526007; 
5452.900000; 1920; 1430003; 
5453.000000; 1920; 1438966; 
5453.100000; 1800; 1347652; 
5453.200000; 1920; 1436555; 
5453.300000; 2040; 1530266; 
5453.400000; 2519; 1885145; 
5453.500000; 2519; 1892656; 
5453.600000; 2519; 1899430; 
5453.700000; 2159; 1613281; 
5453.800000; 1920; 1432767; 
5453.900000; 1920; 1437759; 
5454.000000; 1920; 1431402; 
5454.100000; 1800; 1354252; 
5454.200000; 2040; 1527284; 
5454.300000; 2519; 1888405; 
5454.400000; 3000; 2237438; 
5454.500000; 3000; 2258135; 
5454.600000; 3000; 2269505; 
5454.700000; 2519; 1882964; 
5454.800000; 2280; 1703892; 
5454.900000; 2040; 1529601; 
5455.000000; 1920; 1435188; 
5455.100000; 1800; 1362154; 
5455.200000; 1920; 1441850; 
5455.300000; 2159; 1610972; 
5455.400000; 2159; 1615319; 
5455.500000; 2280; 1699627; 
5455.600000; 2159; 1618970; 
5455.700000; 2159; 1610683; 
5455.800000; 1920; 1424669; 
5455.900000; 1920; 1443306; 
5456.000000; 1920; 1435493; 
5456.100000; 1800; 1344183; 
5456.200000; 1800; 1343767; 
5456.300000; 2040; 1534902; 
5456.400000; 2400; 1798004; 
5456.500000; 2400; 1800771; 
5456.600000; 2400; 1807000; 
5456.700000; 2040; 1553486; 
5456.800000; 1800; 1353833; 
5456.900000; 1800; 1354075; 
5457.000000; 1800; 1340768; 
5457.100000; 1800; 1346316; 
5457.200000; 1920; 1445298; 
5457.300000; 2519; 1899373; 
5457.400000; 3000; 2253476; 
5457.500000; 3000; 2273142; 
5457.600000; 3000; 2262212; 
5457.700000; 2519; 1896672; 
5457.800000; 2159; 1624480; 
5457.900000; 1920; 1433165; 
5458.000000; 1800; 1363449; 
5458.100000; 1800; 1356476; 
5458.200000; 2159; 1616973; 
5458.300000; 2519; 1884015; 
5458.400000; 2639; 1983695; 
5458.500000; 2760; 2068841; 
5458.600000; 2639; 1983493; 
5458.700000; 2639; 1991589; 
5458.800000; 2159; 1621266; 
5458.900000; 2159; 1632844; 
5459.000000; 1800; 1357383; 
5459.100000; 1800; 1342914; 
5459.200000; 2280; 1714741; 
5459.300000; 2519; 1892543; 
5459.400000; 2760; 2075398; 
5459.500000; 3000; 2247265; 
5459.600000; 2760; 2071037; 
5459.700000; 2639; 1975356; 
5459.800000; 2400; 1797897; 
5459.900000; 2040; 1524862; 
5460.000000; 1920; 1432305; 
5460.100000; 1800; 1341521; 
5460.200000; 2400; 1793656; 
5460.300000; 2760; 2062299; 
5460.400000; 2760; 2070064; 
5460.500000; 2760; 2065281; 
5460.600000; 2760; 2073015; 
5460.700000; 2760; 2063320; 
5460.800000; 2760; 2070281; 
5460.900000; 2159; 1613443; 
5461.000000; 1800; 1350221; 
5461.100000; 1800; 1341167; 
5461.200000; 1800; 1346238; 
5461.300000; 2040; 1509028; 
5461.400000; 2280; 1705469; 
5461.500000; 2400; 1802053; 
5461.600000; 2280; 1718549; 
5461.700000; 2159; 1617594; 
5461.800000; 1800; 1346077; 
5461.900000; 1800; 1331313; 
5462.000000; 1800; 1342085; 
5462.100000; 1800; 1343822; 
5462.200000; 2040; 1536726; 
5462.300000; 2400; 1795049; 
5462.400000; 2639; 1985125; 
5462.500000; 2639; 1978306; 
5462.600000; 2639; 1980040; 
5462.700000; 2519; 1889910; 
5462.800000; 2280; 1714110; 
5462.900000; 1920; 1438645; 
5463.000000; 1800; 1353147; 
5463.100000; 1800; 1344623; 
5463.200000; 2040; 1529959; 
5463.300000; 2280; 1703100; 
5463.400000; 2519; 1889363; 
5463.500000; 2519; 1889912; 
5463.600000; 2519; 1886401; 
5463.700000; 2400; 1796731; 
5463.800000; 2280; 1710879; 
5463.900000; 2040; 1525339; 
5464.000000; 1800; 1351568; 
5464.100000; 1800; 1347067; 
5464.200000; 1920; 1443195; 
5464.300000; 2159; 1610964; 
5464.400000; 2280; 1711339; 
5464.500000; 2280; 1716489; 
5464.600000; 2280; 1722839; 
5464.700000; 2159; 1625569; 
5464.800000; 2040; 1532454; 
5464.900000; 1800; 1335220; 
5465.000000; 1800; 1357113; 
5465.100000; 1800; 1349167; 
5465.200000; 1800; 1351207; 
5465.300000; 2040; 1522854; 
5465.400000; 2280; 1700214; 
5465.500000; 2280; 1694789; 
5465.600000; 2280; 1706230; 
5465.700000; 2159; 1615723; 
5465.800000; 1920; 1428148; 
5465.900000; 1800; 1364572; 
5466.000000; 1800; 1340323; 
5466.100000; 1800; 1341013; 
5466.200000; 1920; 1435453; 
5466.300000; 2040; 1533825; 
5466.400000; 2519; 1884778; 
5466.500000; 2519; 1898033; 
5466.600000; 2519; 1878844; 
5466.700000; 2159; 1623519; 
5466.800000; 1920; 1445810; 
5466.900000; 1920; 1432392; 
5467.000000; 1800; 1344898; 
5467.100000; 1800; 1351160; 
5467.200000; 1920; 1439533; 
5467.300000; 2159; 1620558; 
5467.400000; 2400; 1788364; 
5467.500000; 2519; 1887542; 
5467.600000; 2400; 1798982; 
5467.700000; 2159; 1610891; 
5467.800000; 2040; 1533472; 
5467.900000; 1920; 1436853; 
5468.000000; 1800; 1349697; 
5468.100000; 1800; 1355910; 
5468.200000; 2040; 1532890; 
5468.300000; 2400; 1784088; 
5468.400000; 2639; 1968767; 
5468.500000; 2639; 1980678; 
5468.600000; 2639; 1988475; 
5468.700000; 2400; 1795497; 
5468.800000; 2280; 1713665; 
5468.900000; 2040; 1527118; 
5469.000000; 1920; 1439217; 
5469.100000; 1800; 1347452; 
5469.200000; 1800; 1363545; 
5469.300000; 1920; 1447173; 
5469.400000; 1920; 1443742; 
5469.500000; 1920; 1452407; 
5469.600000; 1920; 1443915; 
5469.700000; 1920; 1442864; 
5469.800000; 1920; 1437711; 
5469.900000; 1800; 1347049; 
5470.000000; 1800; 1333582; 
5470.100000; 1800; 1348594; 
5470.200000; 1800; 1363603; 
5470.300000; 1800; 1343188; 
5470.400000; 2519; 1880788; 
5470.500000; 2519; 1876804; 
5470.600000; 2519; 1900048; 
5470.700000; 2159; 1609249; 
5470.800000; 1800; 1353303; 
5470.900000; 1800; 1358112; 
5471.000000; 1800; 1342564; 
5471.100000; 1800; 1352204; 
5471.200000; 2159; 1624528; 
5471.300000; 2280; 1688069; 
5471.400000; 2519; 1891259; 
5471.500000; 2519; 1873309; 
5471.600000; 2519; 1896549; 
5471.700000; 2280; 1707161; 
5471.800000; 2280; 1704839; 
5471.900000; 2159; 1625484; 
5472.000000; 1800; 1351909; 
5472.100000; 1800; 1352074; 
5472.200000; 2040; 1530734; 
5472.300000; 2280; 1715561; 
5472.400000; 2400; 1783963; 
5472.500000; 2519; 1895474; 
5472.600000; 2400; 1802541; 
5472.700000; 2280; 1715221; 
5472.800000; 2159; 1626365; 
5472.900000; 1920; 1438013; 
5473.000000; 1800; 1349130; 
5473.100000; 1800; 1327898; 
5473.200000; 1920; 1444613; 
5473.300000; 1920; 1447313; 
5473.400000; 2280; 1707321; 
5473.500000; 2400; 1798569; 
5473.600000; 2280; 1707150; 
5473.700000; 2040; 1540328; 
5473.800000; 1920; 1435670; 
5473.900000; 1920; 1436375; 
5474.000000; 1800; 1351751; 
5474.100000; 1800; 1337982; 
5474.200000; 1920; 1436339; 
5474.300000; 2159; 1613565; 
5474.400000; 2639; 1988525; 
5474.500000; 2760; 2068560; 
5474.600000; 2639; 1981677; 
5474.700000; 2280; 1705828; 
5474.800000; 2159; 1616277; 
5474.900000; 1920; 1438997; 
5475.000000; 1800; 1355257; 
5475.100000; 1800; 1351185; 
5475.200000; 1920; 1452447; 
5475.300000; 2159; 1612450; 
5475.400000; 2400; 1800664; 
5475.500000; 2519; 1892065; 
5475.600000; 2519; 1887170; 
5475.700000; 2280; 1714301; 
5475.800000; 2040; 1519325; 
5475.900000; 1920; 1432531; 
5476.000000; 1800; 1348892; 
5476.100000; 1800; 1335811; 
5476.200000; 1800; 1349635; 
5476.300000; 1800; 1342704; 
5476.400000; 2040; 1534557; 
5476.500000; 2159; 1617172; 
5476.600000; 2040; 1526879; 
5476.700000; 1800; 1347943; 
5476.800000; 1800; 1352637; 
5476.900000; 1800; 1339081; 
5477.000000; 1800; 1347954; 
5477.100000; 1800; 1348614; 
5477.200000; 2040; 1525982; 
5477.300000; 2280; 1709730; 
5477.400000; 2280; 1710955; 
5477.500000; 2400; 1797415; 
5477.600000; 2280; 1716954; 
5477.700000; 2280; 1709401; 
5477.800000; 2159; 1612017; 
5477.900000; 2040; 1536565; 
5478.000000; 1800; 1344735; 
5478.100000; 1800; 1347096; 
5478.200000; 1800; 1345571; 
5478.300000; 2040; 1528392; 
5478.400000; 2280; 1711728; 
5478.500000; 2280; 1705318; 
5478.600000; 2280; 1702240; 
5478.700000; 2040; 1525200; 
5478.800000; 1920; 1435865; 
5478.900000; 1800; 1346844; 
5479.000000; 1800; 1355672; 
5479.100000; 1800; 1341107; 
5479.200000; 1920; 1448130; 
5479.300000; 2519; 1886243; 
5479.400000; 2760; 2079337; 
5479.500000; 2760; 2070038; 
5479.600000; 2760; 2061271; 
5479.700000; 2519; 1878445; 
5479.800000; 2040; 1528793; 
5479.900000; 1920; 1436720; 
5480.000000; 1800; 1353634; 
5480.100000; 1800; 1351736; 
5480.200000; 1920; 1445350; 
5480.300000; 2280; 1715192; 
5480.400000; 2400; 1802571; 
5480.500000; 2760; 2062162; 
5480.600000; 2400; 1808018; 
5480.700000; 2280; 1707580; 
5480.800000; 2040; 1532450; 
5480.900000; 1920; 1441156; 
5481.000000; 1800; 1346985; 
5481.100000; 1800; 1327904; 
5481.200000; 2040; 1536590; 
5481.300000; 2519; 1883674; 
5481.400000; 2639; 1979037; 
5481.500000; 2639; 1996383; 
5481.600000; 2639; 1981895; 
5481.700000; 2639; 1981933; 
5481.800000; 2280; 1715510; 
5481.900000; 2040; 1539351; 
5482.000000; 1920; 1433356; 
5482.100000; 1800; 1355690; 
5482.200000; 1800; 1350800; 
5482.300000; 2040; 1530470; 
5482.400000; 2159; 1621710; 
5482.500000; 2159; 1628529; 
5482.600000; 2159; 1625192; 
5482.700000; 2040; 1527645; 
5482.800000; 1920; 1442810; 
5482.900000; 1800; 1349595; 
5483.000000; 1800; 1355054; 
5483.100000; 1800; 1345502; 
5483.200000; 1920; 1442501; 
5483.300000; 2280; 1698794; 
5483.400000; 2519; 1881335; 
5483.500000; 2639; 1981299; 
5483.600000; 2519; 1884468; 
5483.700000; 2280; 1719801; 
5483.800000; 2159; 1617278; 
5483.900000; 1920; 1439432; 
5484.000000; 1920; 1440363; 
5484.100000; 1800; 1344888; 
5484.200000; 1800; 1349755; 
5484.300000; 2040; 1523240; 
5484.400000; 2040; 1525489; 
5484.500000; 2040; 1528444; 
5484.600000; 2040; 1520981; 
5484.700000; 2040; 1527406; 
5484.800000; 1920; 1444917; 
5484.900000; 1800; 1352340; 
5485.000000; 1800; 1341880; 
5485.100000; 1800; 1349485; 
5485.200000; 1800; 1339148; 
5485.300000; 1920; 1434090; 
5485.400000; 2040; 1528488; 
5485.500000; 2159; 1631005; 
5485.600000; 2040; 1524472; 
5485.700000; 1920; 1443485; 
5485.800000; 1800; 1345222; 
5485.900000; 1800; 1341226; 
5486.000000; 1800; 1341949; 
5486.100000; 1800; 1353144; 
5486.200000; 1920; 1440761; 
5486.300000; 2159; 1634349; 
5486.400000; 2159; 1619467; 
5486.500000; 2280; 1705406; 
5486.600000; 2159; 1612783; 
5486.700000; 2159; 1618184; 
5486.800000; 1920; 1430911; 
5486.900000; 1920; 1428930; 
5487.000000; 1800; 1356360; 
5487.100000; 1800; 1347279; 
5487.200000; 2040; 1546907; 
5487.300000; 2280; 1709841; 
5487.400000; 2519; 1887179; 
5487.500000; 2760; 2063207; 
5487.600000; 2519; 1892745; 
5487.700000; 2280; 1706625; 
5487.800000; 2159; 1628913; 
5487.900000; 1920; 1442854; 
5488.000000; 1800; 1337583; 
5488.100000; 1800; 1349281; 
5488.200000; 1920; 1437049; 
5488.300000; 2760; 2076605; 
5488.400000; 2760; 2061559; 
5488.500000; 2880; 2147949; 
5488.600000; 2880; 2165530; 
5488.700000; 2760; 2079885; 
5488.800000; 2639; 1980958; 
5488.900000; 1920; 1438272; 
5489.000000; 1800; 1342003; 
5489.100000; 1800; 1349659; 
5489.200000; 1800; 1338622; 
5489.300000; 2159; 1626117; 
5489.400000; 2519; 1883811; 
5489.500000; 2639; 1982003; 
5489.600000; 2519; 1876669; 
5489.700000; 2159; 1621593; 
5489.800000; 1920; 1437589; 
5489.900000; 1800; 1346087; 
5490.000000; 1800; 1339068; 
5490.100000; 1800; 1351112; 
5490.200000; 2040; 1517492; 
5490.300000; 2159; 1632946; 
5490.400000; 2400; 1800709; 
5490.500000; 2519; 1885032; 
5490.600000; 2400; 1791847; 
5490.700000; 2159; 1618200; 
5490.800000; 2040; 1533009; 
5490.900000; 2040; 1521721; 
5491.000000; 1920; 1440889; 
5491.100000; 1800; 1352908; 
5491.200000; 2040; 1535826; 
5491.300000; 2159; 1609934; 
5491.400000; 2400; 1786075; 
5491.500000; 2519; 1886086; 
5491.600000; 2400; 1798877; 
5491.700000; 2159; 1614892; 
5491.800000; 2040; 1535480; 
5491.900000; 2040; 1512581; 
5492.000000; 1920; 1438684; 
5492.100000; 1800; 1351532; 
5492.200000; 2159; 1616543; 
5492.300000; 2400; 1792639; 
5492.400000; 2639; 1978976; 
5492.500000; 2639; 1980363; 
5492.600000; 2639; 1968373; 
5492.700000; 2400; 1798089; 
5492.800000; 2280; 1709187; 
5492.900000; 2040; 1530096; 
5493.000000; 2040; 1522627; 
5493.100000; 1800; 1331731; 
5493.200000; 2159; 1615970; 
5493.300000; 2280; 1694386; 
5493.400000; 2760; 2071404; 
5493.500000; 2760; 2073871; 
5493.600000; 2760; 2070270; 
5493.700000; 2400; 1803928; 
5493.800000; 2159; 1632659; 
5493.900000; 2040; 1528646; 
5494.000000; 1800; 1344277; 
5494.100000; 1800; 1352621; 
5494.200000; 2040; 1535728; 
5494.300000; 2159; 1617669; 
5494.400000; 2159; 1631657; 
5494.500000; 2280; 1713535; 
5494.600000; 2159; 1614701; 
5494.700000; 2159; 1610641; 
5494.800000; 2159; 1615460; 
5494.900000; 2040; 1521689; 
5495.000000; 1800; 1348064; 
5495.100000; 1800; 1354773; 
5495.200000; 1800; 1346631; 
5495.300000; 2280; 1708318; 
5495.400000; 2400; 1800664; 
5495.500000; 2400; 1796084; 
5495.600000; 2400; 1805117; 
5495.700000; 2280; 1717967; 
5495.800000; 2040; 1527751; 
5495.900000; 1800; 1355291; 
5496.000000; 1800; 1347640; 
5496.100000; 1800; 1338865; 
5496.200000; 2040; 1530657; 
5496.300000; 2400; 1798281; 
5496.400000; 2760; 2071787; 
5496.500000; 2880; 2150376; 
5496.600000; 2760; 2074638; 
5496.700000; 2400; 1794400; 
5496.800000; 2280; 1716332; 
5496.900000; 1920; 1430105; 
5497.000000; 1800; 1349258; 
5497.100000; 1800; 1339756; 
5497.200000; 2280; 1698148; 
5497.300000; 2639; 1981586; 
5497.400000; 2880; 2166130; 
5497.500000; 2880; 2150615; 
5497.600000; 2880; 2180052; 
5497.700000; 2639; 1983007; 
5497.800000; 2400; 1806665; 
5497.900000; 2159; 1611647; 
5498.000000; 1920; 1429185; 
5498.100000; 1800; 1358308; 
5498.200000; 1920; 1434333; 
5498.300000; 1920; 1436192; 
5498.400000; 1920; 1446687; 
5498.500000; 1920; 1442659; 
5498.600000; 1920; 1431596; 
5498.700000; 1920; 1438893; 
5498.800000; 1920; 1439712; 
5498.900000; 1920; 1440927; 
5499.000000; 1920; 1428711; 
5499.100000; 1800; 1355949; 
5499.200000; 1800; 1340677; 
5499.300000; 2280; 1718243; 
5499.400000; 2760; 2075900; 
5499.500000; 2880; 2165345; 
5499.600000; 2760; 2051282; 
5499.700000; 2400; 1783669; 
5499.800000; 1920; 1436161; 
5499.900000; 1800; 1345721; 
5500.000000; 1800; 1343903; 
5500.100000; 1800; 1343439; 
5500.200000; 1920; 1442612; 
5500.300000; 2280; 1714732; 
5500.400000; 2760; 2056192; 
5500.500000; 3000; 2252303; 
5500.600000; 2760; 2065454; 
5500.700000; 2519; 1891120; 
5500.800000; 1920; 1444356; 
5500.900000; 1920; 1456471; 
5501.000000; 1800; 1342133; 
5501.100000; 1800; 1343919; 
5501.200000; 2040; 1526575; 
5501.300000; 2519; 1877651; 
5501.400000; 2639; 1987005; 
5501.500000; 2639; 1971719; 
5501.600000; 2639; 1978834; 
5501.700000; 2639; 1988597; 
5501.800000; 2159; 1614812; 
5501.900000; 2040; 1524664; 
5502.000000; 1920; 1440498; 
5502.100000; 1800; 1340134; 
5502.200000; 1920; 1432053; 
5502.300000; 2400; 1805379; 
5502.400000; 2400; 1798334; 
5502.500000; 2400; 1791437; 
5502.600000; 2400; 1803716; 
5502.700000; 2400; 1802389; 
5502.800000; 2400; 1804861; 
5502.900000; 1920; 1438532; 
5503.000000; 1920; 1437133; 
5503.100000; 1800; 1349660; 
5503.200000; 2159; 1618990; 
5503.300000; 2159; 1616297; 
5503.400000; 2280; 1710148; 
5503.500000; 2519; 1885738; 
5503.600000; 2280; 1704153; 
5503.700000; 2280; 1704664; 
5503.800000; 2159; 1616546; 
5503.900000; 2040; 1526414; 
5504.000000; 1800; 1349287; 
5504.100000; 1800; 1350502; 
5504.200000; 2040; 1520701; 
5504.300000; 2159; 1615048; 
5504.400000; 2400; 1803815; 
5504.500000; 2400; 1788222; 
5504.600000; 2400; 1812038; 
5504.700000; 2159; 1619221; 
5504.800000; 2159; 1606679; 
5504.900000; 1920; 1441679; 
5505.000000; 1800; 1353497; 
5505.100000; 1800; 1343723; 
5505.200000; 2040; 1525258; 
5505.300000; 2760; 2064504; 
5505.400000; 3000; 2262867; 
5505.500000; 3000; 2234597; 
5505.600000; 3000; 2243316; 
5505.700000; 2760; 2050311; 
5505.800000; 2519; 1887344; 
5505.900000; 1920; 1449553; 
5506.000000; 1800; 1348138; 
5506.100000; 1800; 1342195; 
5506.200000; 2040; 1535122; 
5506.300000; 2519; 1894041; 
5506.400000; 2760; 2066997; 
5506.500000; 2880; 2161015; 
5506.600000; 2760; 2075726; 
5506.700000; 2519; 1887292; 
5506.800000; 2280; 1701814; 
5506.900000; 1920; 1434408; 
5507.000000; 1800; 1350247; 
5507.100000; 1800; 1339799; 
5507.200000; 1800; 1344417; 
5507.300000; 2040; 1525805; 
5507.400000; 2040; 1526830; 
5507.500000; 2159; 1619675; 
5507.600000; 2040; 1539785; 
5507.700000; 2040; 1532309; 
5507.800000; 1920; 1447915; 
5507.900000; 1800; 1344207; 
5508.000000; 1800; 1356250; 
5508.100000; 1800; 1351324; 
5508.200000; 2400; 1798784; 
5508.300000; 2760; 2057383; 
5508.400000; 2880; 2153178; 
5508.500000; 2880; 2165467; 
5508.600000; 2880; 2169679; 
5508.700000; 2760; 2060793; 
5508.800000; 2519; 1901700; 
5508.900000; 2400; 1809259; 
5509.000000; 1800; 1358580; 
5509.100000; 1800; 1346433; 
5509.200000; 2040; 1534157; 
5509.300000; 2280; 1714411; 
5509.400000; 2760; 2068569; 
5509.500000; 2760; 2071452; 
5509.600000; 2760; 2070021; 
5509.700000; 2280; 1725982; 
5509.800000; 2159; 1606011; 
5509.900000; 2040; 1534832; 
5510.000000; 1920; 1446371; 
5510.100000; 1800; 1355707; 
5510.200000; 1800; 1335973; 
5510.300000; 1800; 1355352; 
5510.400000; 1800; 1352313; 
5510.500000; 2040; 1521675; 
5510.600000; 1800; 1347766; 
5510.700000; 1800; 1351768; 
5510.800000; 1800; 1345279; 
5510.900000; 1800; 1347626; 
5511.000000; 1800; 1354170; 
5511.100000; 1800; 1344309; 
5511.200000; 1800; 1355996; 
5511.300000; 1800; 1351582; 
5511.400000; 1800; 1345637; 
5511.500000; 1800; 1339636; 
5511.600000; 1800; 1340732; 
5511.700000; 1800; 1352378; 
5511.800000; 1800; 1355269; 
5511.900000; 1800; 1351059; 
5512.000000; 1800; 1356738; 
5512.100000; 1800; 1344774; 
5512.200000; 2040; 1535079; 
5512.300000; 2280; 1708774; 
5512.400000; 2639; 1986047; 
5512.500000; 2639; 1974912; 
5512.600000; 2639; 1977746; 
5512.700000; 2519; 1890329; 
5512.800000; 2040; 1527746; 
5512.900000; 1920; 1439541; 
5513.000000; 1800; 1349381; 
5513.100000; 1800; 1344388; 
5513.200000; 1920; 1439652; 
5513.300000; 2400; 1791289; 
5513.400000; 2639; 1978534; 
5513.500000; 2639; 1985379; 
5513.600000; 2639; 1982493; 
5513.700000; 2400; 1800130; 
5513.800000; 2040; 1525430; 
5513.900000; 1920; 1442901; 
5514.000000; 1800; 1345502; 
