Simulation Time(s); Slice ID; Slice Priority old; Slice Request; Slice old alloc; Slice Priority new; slice new alloc
15; 3; 28; 9.366009; 4.282336; 28; 9.366009;
15; 19; 28; 16.831432; 17.358094; 28; 16.831432;
15; 8; 28; 15.473069; 15.390541; 28; 15.473069;
15; 9; 28; 6.530207; 46.424084; 28; 6.530207;
15; 10; 28; 47.028397; 46.011755; 28; 47.028397;
15; 11; 28; 36.399720; 47.320621; 28; 36.399720;
15; 17; 28; 17.555657; 45.551016; 28; 17.555657;
15; 6; 28; 15.744804; 15.388258; 28; 15.744804;
15; 14; 28; 45.286701; 18.933370; 28; 45.286701;
15; 2; 28; 6.530207; 46.355806; 28; 6.530207;
15; 16; 28; 46.107003; 4.282336; 54; 43.088994;
15; 18; 28; 18.242275; 17.601594; 28; 18.242275;
15; 5; 28; 18.369008; 18.911797; 28; 18.369008;
15; 15; 28; 46.344878; 11.402129; 46; 30.696156;



16; 16; 54; 45.914892; 43.088994; 28; 45.914892;
16; 15; 46; 46.447387; 30.696156; 28; 46.447387;
16; 4; 41; 39.762794; 22.435813; 28; 39.762794;
16; 12; 41; 3.125979; 22.435813; 28; 3.125979;
16; 13; 40; 17.413895; 22.435813; 28; 17.413895;
16; 1; 28; 7.913949; 9.394559; 28; 7.913949;
16; 3; 28; 3.814575; 9.366009; 28; 3.814575;
16; 19; 28; 18.277346; 16.831432; 28; 18.277346;
16; 8; 28; 17.187739; 15.473069; 28; 17.187739;
16; 9; 28; 48.673410; 6.530207; 42; 24.467404;
16; 10; 28; 46.261321; 47.028397; 42; 24.467404;
16; 11; 28; 45.966172; 36.399720; 42; 24.467404;
16; 17; 28; 46.014327; 17.555657; 42; 24.467404;
16; 6; 28; 15.678826; 15.744804; 28; 15.678826;
16; 14; 28; 45.648130; 45.286701; 48; 33.255982;
16; 2; 28; 17.409820; 6.530207; 28; 17.409820;
16; 7; 28; 45.860886; 46.000608; 47; 31.524988;
16; 18; 28; 17.502122; 18.242275; 28; 17.502122;
16; 5; 28; 17.968677; 18.369008; 28; 17.968677;
16; 0; 28; 3.125979; 19.154758; 28; 3.125979;



17; 14; 48; 45.906332; 33.255982; 28; 45.906332;
17; 7; 47; 45.535350; 31.524988; 28; 45.535350;
17; 11; 42; 47.520642; 24.467404; 28; 47.520642;
17; 17; 42; 47.495450; 24.467404; 28; 47.495450;
17; 9; 42; 48.717450; 24.467404; 28; 48.717450;
17; 10; 42; 46.263209; 24.467404; 93; 22.628204;
17; 3; 28; 7.850573; 3.814575; 28; 7.850573;
17; 19; 28; 16.445902; 18.277346; 28; 16.445902;
17; 8; 28; 17.625421; 17.187739; 28; 17.625421;
17; 16; 28; 3.339340; 45.914892; 28; 3.339340;
17; 15; 28; 46.195732; 46.447387; 46; 30.166111;
17; 4; 28; 35.626043; 39.762794; 39; 15.085469;
17; 12; 28; 18.773720; 3.125979; 50; 15.085469;
17; 6; 28; 15.186451; 15.678826; 55; 15.085469;
17; 13; 28; 3.339340; 17.413895; 28; 3.339340;
17; 2; 28; 17.954104; 17.409820; 28; 17.954104;
17; 1; 28; 10.706285; 7.913949; 28; 10.706285;
17; 18; 28; 18.762420; 17.502122; 28; 18.762420;
17; 5; 28; 18.809196; 17.968677; 28; 18.809196;
17; 0; 28; 45.883294; 3.125979; 40; 20.941472;



18; 10; 93; 10.377952; 22.628204; 28; 10.377952;
18; 6; 55; 15.307140; 15.085469; 28; 15.307140;
18; 12; 50; 46.377977; 15.085469; 28; 46.377977;
18; 15; 46; 46.261679; 30.166111; 28; 46.261679;
18; 0; 40; 48.464875; 20.941472; 28; 48.464875;
18; 4; 39; 46.354051; 15.085469; 28; 46.354051;
18; 3; 28; 10.282062; 7.850573; 28; 10.282062;
18; 19; 28; 17.011430; 16.445902; 28; 17.011430;
18; 8; 28; 15.203766; 17.625421; 28; 15.203766;
18; 16; 28; 48.262622; 3.339340; 39; 19.396279;
18; 7; 28; 46.115250; 45.535350; 39; 19.396279;
18; 11; 28; 37.391269; 47.520642; 42; 19.396279;
18; 17; 28; 19.107225; 47.495450; 28; 19.107225;
18; 9; 28; 5.175422; 48.717450; 28; 5.175422;
18; 13; 28; 45.888061; 3.339340; 48; 33.906190;
