Simulation Time(s); Slice ID; Slice Priority old; Slice Request; Slice old alloc; Slice Priority new; slice new alloc
22; 18; 34; 17.860457; 18.550330; 34; 18.550330;
22; 13; 34; 14.921954; 17.117038; 34; 17.117038;
22; 0; 33; 7.676303; 10.722898; 33; 10.722898;
22; 4; 32; 7.676303; 8.685012; 32; 7.901527;
22; 9; 9; 48.701182; 48.425164; 9; 48.701182;



23; 3; 97; 18.621541; 19.107225; 97; 19.107225;
23; 19; 95; 44.438934; 48.467761; 95; 48.467761;
23; 16; 94; 45.370130; 48.343838; 94; 48.343838;
23; 2; 94; 39.895797; 40.930685; 94; 40.930685;
23; 6; 90; 5.378262; 12.545666; 90; 12.545666;
23; 11; 88; 48.074022; 47.854444; 88; 48.074022;
23; 10; 80; 46.007365; 48.084343; 80; 48.084343;
23; 15; 76; 18.598529; 20.353537; 76; 20.353537;
23; 5; 64; 15.535579; 13.511726; 64; 15.535579;
23; 8; 60; 16.262316; 18.711784; 60; 18.711784;
23; 17; 55; 19.276140; 19.711780; 55; 19.711780;
23; 7; 46; 16.091429; 18.431834; 46; 18.431834;
23; 12; 40; 45.906091; 47.602886; 40; 47.602886;
23; 1; 39; 45.153327; 45.937162; 39; 45.384464;
23; 14; 35; 45.649108; 47.412354; 35; 45.649108;
23; 18; 34; 18.447717; 18.550330; 34; 18.447717;
23; 13; 34; 15.993867; 17.117038; 34; 15.993867;
23; 0; 33; 9.826514; 10.722898; 33; 9.826514;
23; 4; 32; 9.826514; 7.901527; 32; 9.826514;
23; 9; 9; 48.970876; 48.701182; 9; 48.970876;



24; 3; 97; 17.628139; 19.107225; 97; 19.107225;
24; 19; 95; 47.066635; 48.467761; 95; 48.467761;
24; 16; 94; 44.790874; 48.343838; 94; 48.343838;
24; 2; 94; 40.453710; 40.930685; 94; 40.930685;
24; 6; 90; 4.458650; 12.545666; 90; 12.545666;
24; 11; 88; 45.809085; 48.074022; 88; 48.074022;
24; 10; 80; 46.548123; 48.084343; 80; 48.084343;
24; 15; 76; 16.884438; 20.353537; 76; 20.353537;
24; 5; 64; 11.158098; 15.535579; 64; 15.535579;
24; 8; 60; 16.662315; 18.711784; 60; 18.711784;
24; 17; 55; 18.012933; 19.711780; 55; 19.711780;
24; 7; 46; 16.044265; 18.431834; 46; 18.431834;
24; 12; 40; 47.263606; 47.602886; 40; 47.602886;
24; 1; 39; 45.307373; 45.384464; 39; 45.384464;
24; 14; 35; 45.579867; 45.649108; 35; 45.649108;
24; 18; 34; 17.924450; 18.447717; 34; 18.447717;
24; 13; 34; 17.294634; 15.993867; 34; 17.294634;
24; 0; 33; 7.930226; 9.826514; 33; 9.826514;
24; 4; 32; 7.930226; 9.826514; 32; 8.933034;
24; 9; 9; 48.563589; 48.970876; 9; 48.563589;



25; 3; 97; 18.138134; 19.107225; 97; 19.107225;
25; 19; 95; 47.140629; 48.467761; 95; 48.467761;
25; 16; 94; 45.215473; 48.343838; 94; 48.343838;
25; 2; 94; 36.109013; 40.930685; 94; 40.930685;
25; 6; 90; 3.092979; 12.545666; 90; 12.545666;
25; 11; 88; 45.669482; 48.074022; 88; 48.074022;
25; 10; 80; 48.010579; 48.084343; 80; 48.084343;
25; 15; 76; 18.271840; 20.353537; 76; 20.353537;
25; 5; 64; 11.412226; 15.535579; 64; 15.535579;
25; 8; 60; 16.634935; 18.711784; 60; 18.711784;
25; 17; 55; 17.661736; 19.711780; 55; 19.711780;
25; 7; 46; 15.086573; 18.431834; 46; 18.431834;
25; 12; 40; 46.100866; 47.602886; 40; 47.602886;
25; 1; 39; 44.535163; 45.384464; 39; 45.213774;
25; 14; 35; 47.801564; 45.649108; 35; 47.801564;
25; 18; 34; 18.098893; 18.447717; 34; 18.098893;
25; 13; 34; 15.826598; 17.294634; 34; 15.826598;
25; 0; 33; 9.373584; 9.826514; 33; 9.373584;
25; 4; 32; 9.373584; 8.933034; 32; 9.373584;
25; 9; 9; 48.411063; 48.563589; 9; 48.411063;



26; 3; 97; 17.672481; 19.107225; 97; 19.107225;
26; 19; 95; 45.358199; 48.467761; 95; 48.467761;
26; 16; 94; 44.632696; 48.343838; 94; 48.343838;
26; 2; 94; 36.881245; 40.930685; 94; 40.930685;
26; 6; 90; 6.561001; 12.545666; 90; 12.545666;
26; 11; 88; 45.981453; 48.074022; 88; 48.074022;
26; 10; 80; 46.141974; 48.084343; 80; 48.084343;
26; 15; 76; 17.092764; 20.353537; 76; 20.353537;
26; 5; 64; 7.596779; 15.535579; 64; 15.535579;
26; 8; 60; 16.191981; 18.711784; 60; 18.711784;
26; 17; 55; 18.211725; 19.711780; 55; 19.711780;
26; 7; 46; 14.673277; 18.431834; 46; 18.431834;
26; 12; 40; 45.728362; 47.602886; 40; 47.602886;
26; 1; 39; 45.619672; 45.213774; 39; 45.619672;
26; 14; 35; 46.225035; 47.801564; 35; 47.801564;
26; 18; 34; 17.147941; 18.098893; 34; 18.098893;
26; 13; 34; 15.742804; 15.826598; 34; 15.826598;
26; 0; 33; 3.993547; 9.373584; 33; 9.373584;
26; 4; 32; 3.993547; 9.373584; 32; 8.881302;
26; 9; 9; 48.497447; 48.411063; 9; 48.497447;



27; 3; 97; 19.173230; 19.107225; 97; 19.173230;
27; 19; 95; 45.973984; 48.467761; 95; 48.467761;
27; 16; 94; 45.278912; 48.343838; 94; 48.343838;
27; 2; 94; 35.658982; 40.930685; 94; 40.930685;
27; 6; 90; 6.769406; 12.545666; 90; 12.545666;
27; 11; 88; 45.280225; 48.074022; 88; 48.074022;
27; 10; 80; 47.926853; 48.084343; 80; 48.084343;
27; 15; 76; 15.744746; 20.353537; 76; 20.353537;
27; 5; 64; 12.761572; 15.535579; 64; 15.535579;
27; 8; 60; 17.291494; 18.711784; 60; 18.711784;
27; 17; 55; 18.941771; 19.711780; 55; 19.711780;
27; 7; 46; 16.738920; 18.431834; 46; 18.431834;
27; 12; 40; 48.407115; 47.602886; 40; 48.407115;
27; 1; 39; 45.804487; 45.619672; 39; 45.804487;
27; 14; 35; 45.774092; 47.801564; 35; 47.801564;
27; 18; 34; 18.508258; 18.098893; 34; 18.508258;
27; 13; 34; 17.462684; 15.826598; 34; 17.462684;
27; 0; 33; 4.246272; 9.373584; 33; 9.373584;
27; 4; 32; 4.246272; 8.881302; 32; 6.233942;
27; 9; 9; 48.044307; 48.497447; 9; 48.044307;



28; 3; 97; 18.050492; 19.173230; 97; 19.173230;
28; 19; 95; 43.942784; 48.467761; 95; 48.467761;
28; 16; 94; 46.617163; 48.343838; 94; 48.343838;
28; 2; 94; 37.071870; 40.930685; 94; 40.930685;
28; 6; 90; 6.331710; 12.545666; 90; 12.545666;
28; 11; 88; 45.266016; 48.074022; 88; 48.074022;
28; 10; 80; 46.006508; 48.084343; 80; 48.084343;
28; 15; 76; 18.549853; 20.353537; 76; 20.353537;
28; 5; 64; 12.558750; 15.535579; 64; 15.535579;
28; 8; 60; 15.678777; 18.711784; 60; 18.711784;
28; 17; 55; 16.827912; 19.711780; 55; 19.711780;
28; 7; 46; 15.686829; 18.431834; 46; 18.431834;
28; 12; 40; 46.382585; 48.407115; 40; 48.407115;
28; 1; 39; 44.492976; 45.804487; 39; 45.804487;
28; 14; 35; 45.627613; 47.801564; 35; 45.970409;
28; 18; 34; 17.952888; 18.508258; 34; 17.952888;
28; 13; 34; 18.745264; 17.462684; 34; 18.745264;
28; 0; 33; 8.023779; 9.373584; 33; 8.023779;
28; 4; 32; 8.023779; 6.233942; 32; 8.023779;
28; 9; 9; 48.708220; 48.044307; 9; 48.708220;



29; 3; 97; 18.287093; 19.173230; 97; 19.173230;
29; 19; 95; 47.206826; 48.467761; 95; 48.467761;
29; 16; 94; 46.844679; 48.343838; 94; 48.343838;
29; 2; 94; 39.765054; 40.930685; 94; 40.930685;
29; 6; 90; 6.260334; 12.545666; 90; 12.545666;
29; 11; 88; 46.134743; 48.074022; 88; 48.074022;
29; 10; 80; 45.971065; 48.084343; 80; 48.084343;
29; 15; 76; 17.630988; 20.353537; 76; 20.353537;
29; 5; 64; 10.136513; 15.535579; 64; 15.535579;
29; 8; 60; 14.394238; 18.711784; 60; 18.711784;
29; 17; 55; 16.872986; 19.711780; 55; 19.711780;
29; 7; 46; 16.725463; 18.431834; 46; 18.431834;
29; 12; 40; 45.283473; 48.407115; 40; 48.407115;
29; 1; 39; 44.889208; 45.804487; 39; 45.804487;
29; 14; 35; 46.077666; 45.970409; 35; 46.077666;
29; 18; 34; 17.031197; 17.952888; 34; 17.952888;
29; 13; 34; 16.259231; 18.745264; 34; 18.745264;
29; 0; 33; 4.324790; 8.023779; 33; 8.023779;
29; 4; 32; 4.324790; 8.023779; 32; 8.023779;
29; 9; 9; 48.492851; 48.708220; 9; 48.600963;



30; 3; 97; 19.306176; 19.173230; 97; 19.306176;
30; 19; 95; 45.206214; 48.467761; 95; 48.467761;
30; 16; 94; 47.129801; 48.343838; 94; 48.343838;
30; 2; 94; 39.133861; 40.930685; 94; 40.930685;
30; 6; 90; 6.810015; 12.545666; 90; 12.545666;
30; 11; 88; 47.947258; 48.074022; 88; 48.074022;
30; 10; 80; 45.834095; 48.084343; 80; 48.084343;
30; 15; 76; 18.647409; 20.353537; 76; 20.353537;
30; 5; 64; 8.884941; 15.535579; 64; 15.535579;
30; 8; 60; 15.169094; 18.711784; 60; 18.711784;
30; 17; 55; 16.870576; 19.711780; 55; 19.711780;
30; 7; 46; 14.719643; 18.431834; 46; 18.431834;
30; 12; 40; 48.174669; 48.407115; 40; 48.407115;
30; 1; 39; 45.966703; 45.804487; 39; 45.966703;
30; 14; 35; 45.698932; 46.077666; 35; 46.077666;
30; 18; 34; 18.761688; 17.952888; 34; 18.761688;
30; 13; 34; 16.089985; 18.745264; 34; 18.745264;
30; 0; 33; 6.100983; 8.023779; 33; 8.023779;
30; 4; 32; 6.100983; 8.023779; 32; 6.732827;
30; 9; 9; 48.787953; 48.600963; 9; 48.787953;



31; 3; 97; 18.183777; 19.306176; 97; 19.306176;
31; 19; 95; 46.571483; 48.467761; 95; 48.467761;
31; 16; 94; 46.721309; 48.343838; 94; 48.343838;
31; 2; 94; 40.257606; 40.930685; 94; 40.930685;
31; 6; 90; 2.856514; 12.545666; 90; 12.545666;
31; 11; 88; 46.783287; 48.074022; 88; 48.074022;
31; 10; 80; 45.254653; 48.084343; 80; 48.084343;
31; 15; 76; 19.096300; 20.353537; 76; 20.353537;
31; 5; 64; 12.334088; 15.535579; 64; 15.535579;
31; 8; 60; 17.097147; 18.711784; 60; 18.711784;
31; 17; 55; 18.095982; 19.711780; 55; 19.711780;
31; 7; 46; 16.019133; 18.431834; 46; 18.431834;
31; 12; 40; 45.705505; 48.407115; 40; 48.407115;
31; 1; 39; 45.903315; 45.966703; 39; 45.966703;
31; 14; 35; 48.089270; 46.077666; 35; 48.089270;
31; 18; 34; 16.983905; 18.761688; 34; 17.550352;
31; 13; 34; 17.992932; 18.745264; 34; 17.992932;
31; 0; 33; 7.481360; 8.023779; 33; 7.481360;
31; 4; 32; 7.481360; 6.732827; 32; 7.481360;
31; 9; 9; 48.533903; 48.787953; 9; 48.533903;



32; 3; 97; 19.076814; 19.306176; 97; 19.306176;
32; 19; 95; 45.866042; 48.467761; 95; 48.467761;
32; 16; 94; 45.851043; 48.343838; 94; 48.343838;
32; 2; 94; 37.244647; 40.930685; 94; 40.930685;
32; 6; 90; 0.779499; 12.545666; 90; 12.545666;
32; 11; 88; 45.422239; 48.074022; 88; 48.074022;
32; 10; 80; 46.018687; 48.084343; 80; 48.084343;
32; 15; 76; 18.224392; 20.353537; 76; 20.353537;
32; 5; 64; 8.389027; 15.535579; 64; 15.535579;
32; 8; 60; 18.507329; 18.711784; 60; 18.711784;
32; 17; 55; 18.694464; 19.711780; 55; 19.711780;
32; 7; 46; 16.984013; 18.431834; 46; 18.431834;
32; 12; 40; 46.702689; 48.407115; 40; 48.407115;
32; 1; 39; 45.519276; 45.966703; 39; 45.966703;
32; 14; 35; 45.940055; 48.089270; 35; 48.089270;
32; 18; 34; 19.225553; 17.550352; 34; 19.225553;
32; 13; 34; 15.728888; 17.992932; 34; 17.992932;
32; 0; 33; 4.925456; 7.481360; 33; 7.481360;
32; 4; 32; 4.925456; 7.481360; 32; 5.716055;
32; 9; 9; 48.624007; 48.533903; 9; 48.624007;



33; 3; 97; 18.812434; 19.306176; 97; 19.306176;
33; 19; 95; 46.208079; 48.467761; 95; 48.467761;
33; 16; 94; 45.422327; 48.343838; 94; 48.343838;
33; 2; 94; 40.240580; 40.930685; 94; 40.930685;
33; 6; 90; 9.254970; 12.545666; 90; 12.545666;
33; 11; 88; 45.765206; 48.074022; 88; 48.074022;
33; 10; 80; 47.194897; 48.084343; 80; 48.084343;
33; 15; 76; 18.724806; 20.353537; 76; 20.353537;
33; 5; 64; 11.170193; 15.535579; 64; 15.535579;
33; 8; 60; 15.386004; 18.711784; 60; 18.711784;
33; 17; 55; 17.773742; 19.711780; 55; 19.711780;
33; 7; 46; 17.177970; 18.431834; 46; 18.431834;
33; 12; 40; 46.048323; 48.407115; 40; 48.407115;
33; 1; 39; 45.792179; 45.966703; 39; 45.966703;
33; 14; 35; 47.408195; 48.089270; 35; 48.089270;
33; 18; 34; 17.524338; 19.225553; 34; 19.225553;
33; 13; 34; 16.278117; 17.992932; 34; 17.992932;
33; 0; 33; 5.186414; 7.481360; 33; 7.481360;
33; 4; 32; 5.186414; 5.716055; 32; 5.716055;
33; 9; 9; 48.357360; 48.624007; 9; 48.624007;



34; 3; 97; 16.661571; 19.306176; 97; 19.306176;
34; 19; 95; 44.154977; 48.467761; 95; 48.467761;
34; 16; 94; 47.115338; 48.343838; 94; 48.343838;
34; 2; 94; 39.118187; 40.930685; 94; 40.930685;
34; 6; 90; 7.547163; 12.545666; 90; 12.545666;
34; 11; 88; 45.566103; 48.074022; 88; 48.074022;
34; 10; 80; 44.626647; 48.084343; 80; 48.084343;
34; 15; 76; 18.901534; 20.353537; 76; 20.353537;
34; 5; 64; 12.393230; 15.535579; 64; 15.535579;
34; 8; 60; 16.215180; 18.711784; 60; 18.711784;
34; 17; 55; 17.775113; 19.711780; 55; 19.711780;
34; 7; 46; 16.308424; 18.431834; 46; 18.431834;
34; 12; 40; 46.105202; 48.407115; 40; 48.407115;
34; 1; 39; 45.775617; 45.966703; 39; 45.966703;
34; 14; 35; 46.094506; 48.089270; 35; 48.089270;
34; 18; 34; 19.086753; 19.225553; 34; 19.225553;
34; 13; 34; 15.223593; 17.992932; 34; 17.992932;
34; 0; 33; 4.540320; 7.481360; 33; 7.481360;
34; 4; 32; 4.540320; 5.716055; 32; 5.716055;
34; 9; 9; 48.396107; 48.624007; 9; 48.624007;



35; 3; 97; 17.698060; 19.306176; 97; 19.306176;
35; 19; 95; 48.124955; 48.467761; 95; 48.467761;
35; 16; 94; 46.030649; 48.343838; 94; 48.343838;
35; 2; 94; 35.131615; 40.930685; 94; 40.930685;
35; 6; 90; 0.074745; 12.545666; 90; 12.545666;
35; 11; 88; 45.985749; 48.074022; 88; 48.074022;
35; 10; 80; 45.223928; 48.084343; 80; 48.084343;
35; 15; 76; 16.615513; 20.353537; 76; 20.353537;
35; 5; 64; 10.268484; 15.535579; 64; 15.535579;
35; 8; 60; 16.702259; 18.711784; 60; 18.711784;
35; 17; 55; 17.554374; 19.711780; 55; 19.711780;
35; 7; 46; 16.700681; 18.431834; 46; 18.431834;
35; 12; 40; 45.958452; 48.407115; 40; 48.407115;
35; 1; 39; 46.081151; 45.966703; 39; 46.081151;
35; 14; 35; 45.386475; 48.089270; 35; 48.089270;
35; 18; 34; 17.662779; 19.225553; 34; 18.182510;
35; 13; 34; 14.546887; 17.992932; 34; 14.546887;
35; 0; 33; 8.885195; 7.481360; 33; 8.885195;
35; 4; 32; 8.885195; 5.716055; 32; 8.885195;
35; 9; 9; 48.425672; 48.624007; 9; 48.425672;



36; 3; 97; 17.379251; 19.306176; 97; 19.306176;
36; 19; 95; 44.701607; 48.467761; 95; 48.467761;
36; 16; 94; 48.595170; 48.343838; 94; 48.595170;
36; 2; 94; 36.237494; 40.930685; 94; 40.930685;
36; 6; 90; 11.450316; 12.545666; 90; 12.545666;
36; 11; 88; 46.274891; 48.074022; 88; 48.074022;
36; 10; 80; 44.983955; 48.084343; 80; 48.084343;
36; 15; 76; 18.015002; 20.353537; 76; 20.353537;
36; 5; 64; 13.381754; 15.535579; 64; 15.535579;
36; 8; 60; 15.173511; 18.711784; 60; 18.711784;
36; 17; 55; 16.708515; 19.711780; 55; 19.711780;
36; 7; 46; 16.261844; 18.431834; 46; 18.181534;
36; 12; 40; 45.114929; 48.407115; 40; 45.114929;
36; 1; 39; 45.245266; 46.081151; 39; 45.245266;
36; 14; 35; 45.936562; 48.089270; 35; 45.936562;
36; 18; 34; 18.239739; 18.182510; 34; 18.239739;
36; 13; 34; 14.913737; 14.546887; 34; 14.913737;
36; 0; 33; 11.763015; 8.885195; 33; 11.763015;
36; 4; 32; 11.763015; 8.885195; 32; 11.763015;
36; 9; 9; 48.525700; 48.425672; 9; 48.525700;



37; 3; 97; 17.062222; 19.306176; 97; 19.306176;
37; 19; 95; 45.402391; 48.467761; 95; 48.467761;
37; 16; 94; 44.344824; 48.595170; 94; 48.595170;
37; 2; 94; 34.271095; 40.930685; 94; 40.930685;
37; 6; 90; 7.960626; 12.545666; 90; 12.545666;
37; 11; 88; 47.614784; 48.074022; 88; 48.074022;
37; 10; 80; 45.172618; 48.084343; 80; 48.084343;
37; 15; 76; 18.469299; 20.353537; 76; 20.353537;
37; 5; 64; 7.291869; 15.535579; 64; 15.535579;
37; 8; 60; 14.497950; 18.711784; 60; 18.711784;
37; 17; 55; 19.629932; 19.711780; 55; 19.711780;
37; 7; 46; 17.172579; 18.181534; 46; 18.181534;
37; 12; 40; 48.128157; 45.114929; 40; 48.128157;
37; 1; 39; 45.975668; 45.245266; 39; 45.975668;
37; 14; 35; 46.091838; 45.936562; 35; 46.091838;
37; 18; 34; 17.173325; 18.239739; 34; 18.239739;
37; 13; 34; 16.719553; 14.913737; 34; 16.719553;
37; 0; 33; 7.903006; 11.763015; 33; 9.681152;
37; 4; 32; 7.903006; 11.763015; 32; 7.903006;
37; 9; 9; 48.762850; 48.525700; 9; 48.762850;



38; 3; 97; 18.169195; 19.306176; 97; 19.306176;
38; 19; 95; 44.412904; 48.467761; 95; 48.467761;
38; 16; 94; 47.908091; 48.595170; 94; 48.595170;
38; 2; 94; 33.203557; 40.930685; 94; 40.930685;
38; 6; 90; 8.589819; 12.545666; 90; 12.545666;
38; 11; 88; 45.969807; 48.074022; 88; 48.074022;
38; 10; 80; 48.284594; 48.084343; 80; 48.284594;
38; 15; 76; 16.495308; 20.353537; 76; 20.353537;
38; 5; 64; 11.164312; 15.535579; 64; 15.535579;
38; 8; 60; 14.988305; 18.711784; 60; 18.711784;
38; 17; 55; 19.110396; 19.711780; 55; 19.711780;
38; 7; 46; 15.092727; 18.181534; 46; 18.181534;
38; 12; 40; 46.212063; 48.128157; 40; 48.128157;
38; 1; 39; 45.639796; 45.975668; 39; 45.975668;
38; 14; 35; 45.416096; 46.091838; 35; 46.091838;
38; 18; 34; 18.066755; 18.239739; 34; 18.239739;
38; 13; 34; 17.422854; 16.719553; 34; 17.422854;
38; 0; 33; 1.006565; 9.681152; 33; 9.681152;
38; 4; 32; 1.006565; 7.903006; 32; 7.165393;
38; 9; 9; 48.596911; 48.762850; 9; 48.596911;



39; 3; 97; 17.490575; 19.306176; 97; 19.306176;
39; 19; 95; 45.094487; 48.467761; 95; 48.467761;
39; 16; 94; 46.203579; 48.595170; 94; 48.595170;
39; 2; 94; 38.912714; 40.930685; 94; 40.930685;
39; 6; 90; 7.161646; 12.545666; 90; 12.545666;
39; 11; 88; 45.547533; 48.074022; 88; 48.074022;
39; 10; 80; 46.687993; 48.284594; 80; 48.284594;
39; 15; 76; 17.481952; 20.353537; 76; 20.353537;
39; 5; 64; 15.269499; 15.535579; 64; 15.535579;
39; 8; 60; 16.155993; 18.711784; 60; 18.711784;
39; 17; 55; 17.960692; 19.711780; 55; 19.711780;
39; 7; 46; 15.441723; 18.181534; 46; 18.181534;
39; 12; 40; 45.799212; 48.128157; 40; 48.128157;
39; 1; 39; 45.489121; 45.975668; 39; 45.975668;
39; 14; 35; 47.313234; 46.091838; 35; 47.313234;
39; 18; 34; 17.868697; 18.239739; 34; 18.239739;
39; 13; 34; 17.602165; 17.422854; 34; 17.602165;
39; 0; 33; 7.011191; 9.681152; 33; 8.561839;
39; 4; 32; 7.011191; 7.165393; 32; 7.011191;
39; 9; 9; 48.469719; 48.596911; 9; 48.469719;



40; 3; 97; 17.903046; 19.306176; 97; 19.306176;
40; 19; 95; 45.441241; 48.467761; 95; 48.467761;
40; 16; 94; 47.870536; 48.595170; 94; 48.595170;
40; 2; 94; 38.646369; 40.930685; 94; 40.930685;
40; 6; 90; 7.385482; 12.545666; 90; 12.545666;
40; 11; 88; 47.067532; 48.074022; 88; 48.074022;
40; 10; 80; 47.729890; 48.284594; 80; 48.284594;
40; 15; 76; 16.122523; 20.353537; 76; 20.353537;
40; 5; 64; 10.826042; 15.535579; 64; 15.535579;
40; 8; 60; 16.564052; 18.711784; 60; 18.711784;
40; 17; 55; 19.404775; 19.711780; 55; 19.711780;
40; 7; 46; 15.847078; 18.181534; 46; 18.181534;
40; 12; 40; 46.438295; 48.128157; 40; 48.128157;
40; 1; 39; 46.528502; 45.975668; 39; 46.528502;
40; 14; 35; 45.991875; 47.313234; 35; 47.313234;
40; 18; 34; 18.109548; 18.239739; 34; 18.239739;
40; 13; 34; 17.671293; 17.602165; 34; 17.671293;
40; 0; 33; 4.913306; 8.561839; 33; 8.561839;
40; 4; 32; 4.913306; 7.011191; 32; 6.647908;
40; 9; 9; 48.211040; 48.469719; 9; 48.211040;



41; 3; 97; 18.900148; 19.306176; 97; 19.306176;
41; 19; 95; 46.543803; 48.467761; 95; 48.467761;
41; 16; 94; 45.309253; 48.595170; 94; 48.595170;
41; 2; 94; 37.729744; 40.930685; 94; 40.930685;
41; 6; 90; 3.345529; 12.545666; 90; 12.545666;
41; 11; 88; 46.302503; 48.074022; 88; 48.074022;
41; 10; 80; 47.275436; 48.284594; 80; 48.284594;
41; 15; 76; 18.919664; 20.353537; 76; 20.353537;
41; 5; 64; 10.268799; 15.535579; 64; 15.535579;
41; 8; 60; 17.912870; 18.711784; 60; 18.711784;
41; 17; 55; 18.578781; 19.711780; 55; 19.711780;
41; 7; 46; 15.664495; 18.181534; 46; 18.181534;
41; 12; 40; 45.851358; 48.128157; 40; 48.128157;
41; 1; 39; 45.338722; 46.528502; 39; 46.528502;
41; 14; 35; 45.156009; 47.313234; 35; 47.313234;
41; 18; 34; 18.495665; 18.239739; 34; 18.495665;
41; 13; 34; 18.358383; 17.671293; 34; 18.358383;
41; 0; 33; 3.107062; 8.561839; 33; 8.561839;
41; 4; 32; 3.107062; 6.647908; 32; 5.391495;
41; 9; 9; 48.524437; 48.211040; 9; 48.524437;



42; 3; 97; 18.299942; 19.306176; 97; 19.306176;
42; 19; 95; 46.336515; 48.467761; 95; 48.467761;
42; 16; 94; 46.818973; 48.595170; 94; 48.595170;
42; 2; 94; 36.926678; 40.930685; 94; 40.930685;
42; 6; 90; 4.248119; 12.545666; 90; 12.545666;
42; 11; 88; 45.119889; 48.074022; 88; 48.074022;
42; 10; 80; 46.399072; 48.284594; 80; 48.284594;
42; 15; 76; 18.539926; 20.353537; 76; 20.353537;
42; 5; 64; 9.406073; 15.535579; 64; 15.535579;
42; 8; 60; 18.552501; 18.711784; 60; 18.711784;
42; 17; 55; 18.926625; 19.711780; 55; 19.711780;
42; 7; 46; 14.778769; 18.181534; 46; 18.181534;
42; 12; 40; 45.657592; 48.128157; 40; 48.128157;
42; 1; 39; 43.669588; 46.528502; 39; 46.528502;
42; 14; 35; 45.404330; 47.313234; 35; 45.424025;
42; 18; 34; 18.365571; 18.495665; 34; 18.365571;
42; 13; 34; 16.793122; 18.358383; 34; 16.793122;
42; 0; 33; 8.877128; 8.561839; 33; 8.877128;
42; 4; 32; 8.877128; 5.391495; 32; 8.877128;
42; 9; 9; 48.308079; 48.524437; 9; 48.308079;



43; 3; 97; 18.325650; 19.306176; 97; 19.306176;
43; 19; 95; 46.599553; 48.467761; 95; 48.467761;
43; 16; 94; 45.667782; 48.595170; 94; 48.595170;
43; 2; 94; 40.282346; 40.930685; 94; 40.930685;
43; 6; 90; 12.326372; 12.545666; 90; 12.545666;
43; 11; 88; 45.534540; 48.074022; 88; 48.074022;
43; 10; 80; 45.975607; 48.284594; 80; 48.284594;
43; 15; 76; 19.019425; 20.353537; 76; 20.353537;
43; 5; 64; 10.470071; 15.535579; 64; 15.535579;
43; 8; 60; 15.534079; 18.711784; 60; 18.711784;
43; 17; 55; 18.258739; 19.711780; 55; 19.711780;
43; 7; 46; 15.241377; 18.181534; 46; 18.181534;
43; 12; 40; 45.023292; 48.128157; 40; 48.128157;
43; 1; 39; 44.009901; 46.528502; 39; 46.528502;
43; 14; 35; 45.104289; 45.424025; 35; 45.424025;
43; 18; 34; 18.504860; 18.365571; 34; 18.504860;
43; 13; 34; 15.919748; 16.793122; 34; 16.793122;
43; 0; 33; 8.070796; 8.877128; 33; 8.877128;
43; 4; 32; 8.070796; 8.877128; 32; 8.380529;
43; 9; 9; 48.665389; 48.308079; 9; 48.665389;



44; 3; 97; 18.911733; 19.306176; 97; 19.306176;
44; 19; 95; 47.320481; 48.467761; 95; 48.467761;
44; 16; 94; 47.251360; 48.595170; 94; 48.595170;
44; 2; 94; 39.736600; 40.930685; 94; 40.930685;
44; 6; 90; 7.500609; 12.545666; 90; 12.545666;
44; 11; 88; 48.343207; 48.074022; 88; 48.343207;
44; 10; 80; 45.880699; 48.284594; 80; 48.284594;
44; 15; 76; 17.922641; 20.353537; 76; 20.353537;
44; 5; 64; 10.722674; 15.535579; 64; 15.535579;
44; 8; 60; 14.583575; 18.711784; 60; 18.711784;
44; 17; 55; 17.300177; 19.711780; 55; 19.711780;
44; 7; 46; 17.018269; 18.181534; 46; 18.181534;
44; 12; 40; 45.942008; 48.128157; 40; 48.128157;
44; 1; 39; 42.005726; 46.528502; 39; 46.528502;
44; 14; 35; 48.252577; 45.424025; 35; 48.252577;
44; 18; 34; 19.009979; 18.504860; 34; 19.009979;
44; 13; 34; 15.472313; 16.793122; 34; 15.950995;
44; 0; 33; 7.338385; 8.877128; 33; 7.338385;
44; 4; 32; 7.338385; 8.380529; 32; 7.338385;
44; 9; 9; 48.485547; 48.665389; 9; 48.485547;



45; 3; 97; 18.727407; 19.306176; 97; 19.306176;
45; 19; 95; 46.203732; 48.467761; 95; 48.467761;
45; 16; 94; 46.502055; 48.595170; 94; 48.595170;
45; 2; 94; 36.667527; 40.930685; 94; 40.930685;
45; 6; 90; 12.366322; 12.545666; 90; 12.545666;
45; 11; 88; 46.545591; 48.343207; 88; 48.343207;
45; 10; 80; 48.099309; 48.284594; 80; 48.284594;
45; 15; 76; 17.632885; 20.353537; 76; 20.353537;
45; 5; 64; 12.351260; 15.535579; 64; 15.535579;
45; 8; 60; 17.066523; 18.711784; 60; 18.711784;
45; 17; 55; 17.299499; 19.711780; 55; 19.711780;
45; 7; 46; 18.242972; 18.181534; 46; 18.242972;
45; 12; 40; 46.085438; 48.128157; 40; 48.128157;
45; 1; 39; 44.418283; 46.528502; 39; 46.528502;
45; 14; 35; 46.056888; 48.252577; 35; 48.252577;
45; 18; 34; 17.618285; 19.009979; 34; 19.009979;
45; 13; 34; 15.834040; 15.950995; 34; 15.950995;
