Simulation Time(s); Slice ID; Slice Priority old; Slice Request; Slice old alloc; Slice Priority new; slice new alloc
45; 8; 12; 17.066523; 14.583575; 12; 17.066523;
45; 16; 12; 46.502055; 12.510460; 7; 46.502055;
45; 9; 11; 48.956286; 48.485547; 20; 41.404426;
45; 1; 9; 44.418283; 42.005726; 13; 22.985867;



46; 17; 92; 19.449138; 17.299499; 92; 19.449138;
46; 0; 72; 8.389372; 6.330575; 72; 8.389372;
46; 12; 64; 47.685744; 43.417748; 10; 47.685744;
46; 11; 61; 47.660509; 46.545591; 61; 47.660509;
46; 6; 55; 11.959930; 12.366322; 55; 11.959930;
46; 14; 52; 45.846994; 46.056888; 52; 45.846994;
46; 7; 48; 17.274710; 18.242972; 48; 17.274710;
46; 5; 46; 10.902537; 12.351260; 46; 10.902537;
46; 15; 36; 19.368256; 17.632885; 36; 19.368256;
46; 3; 30; 17.269292; 18.727407; 30; 17.269292;
46; 2; 30; 36.664689; 36.667527; 30; 36.664689;
46; 19; 27; 46.469337; 38.309778; 15; 46.469337;
46; 13; 26; 16.535262; 15.834040; 26; 16.535262;
46; 10; 26; 45.854436; 38.309778; 15; 45.854436;
46; 9; 20; 48.405476; 41.404426; 11; 48.405476;
46; 4; 19; 8.389372; 6.330575; 19; 8.389372;
46; 18; 13; 17.840632; 17.618285; 13; 17.840632;
46; 1; 13; 46.292594; 22.985867; 43; 38.049582;
46; 8; 12; 15.843303; 17.066523; 19; 10.095620;
46; 16; 7; 44.765458; 46.502055; 7; 5.889112;



47; 17; 92; 17.719854; 19.449138; 92; 17.719854;
47; 0; 72; 4.900058; 8.389372; 72; 4.900058;
47; 11; 61; 46.100110; 47.660509; 61; 46.100110;
47; 6; 55; 5.215019; 11.959930; 55; 5.215019;
47; 14; 52; 45.893117; 45.846994; 52; 45.893117;
47; 7; 48; 16.410669; 17.274710; 48; 16.410669;
47; 5; 46; 12.293070; 10.902537; 46; 12.293070;
47; 1; 43; 46.115173; 38.049582; 9; 46.115173;
47; 15; 36; 18.199877; 19.368256; 36; 18.199877;
47; 2; 30; 39.859824; 36.664689; 30; 39.859824;
47; 3; 30; 17.976655; 17.269292; 30; 17.976655;
47; 13; 26; 16.431658; 16.535262; 26; 16.431658;
47; 4; 19; 4.900058; 8.389372; 19; 4.900058;
47; 8; 19; 18.033160; 10.095620; 12; 18.033160;
47; 10; 15; 46.031116; 45.854436; 15; 46.031116;
47; 19; 15; 44.763449; 46.469337; 15; 44.763449;
47; 18; 13; 17.605772; 17.840632; 13; 17.605772;
47; 9; 11; 48.547076; 48.405476; 11; 48.547076;
47; 12; 10; 45.876786; 47.685744; 10; 45.876786;
47; 16; 7; 47.180663; 5.889112; 9; 7.127499;



48; 17; 92; 18.206431; 17.719854; 92; 18.206431;
48; 0; 72; 7.044834; 4.900058; 72; 7.044834;
48; 11; 61; 46.075012; 46.100110; 61; 46.075012;
48; 6; 55; 5.676206; 5.215019; 55; 5.676206;
48; 14; 52; 45.726472; 45.893117; 52; 45.726472;
48; 7; 48; 15.940585; 16.410669; 48; 15.940585;
48; 5; 46; 9.822284; 12.293070; 46; 9.822284;
48; 15; 36; 17.579868; 18.199877; 36; 17.579868;
48; 2; 30; 38.637163; 39.859824; 30; 38.637163;
48; 3; 30; 17.527801; 17.976655; 30; 17.527801;
48; 13; 26; 14.917415; 16.431658; 26; 14.917415;
48; 4; 19; 7.044834; 4.900058; 19; 7.044834;
48; 10; 15; 45.881486; 46.031116; 15; 45.881486;
48; 19; 15; 47.589725; 44.763449; 15; 47.589725;
48; 18; 13; 18.638458; 17.605772; 13; 18.638458;
48; 8; 12; 17.464866; 18.033160; 12; 17.464866;
48; 9; 11; 48.250048; 48.547076; 11; 48.250048;
48; 12; 10; 44.789942; 45.876786; 10; 44.789942;
48; 1; 9; 46.136484; 46.115173; 14; 27.546430;
48; 16; 9; 46.782218; 7.127499; 33; 25.640140;



49; 17; 92; 19.038148; 18.206431; 92; 19.038148;
49; 0; 72; 8.644486; 7.044834; 72; 8.644486;
49; 11; 61; 45.484707; 46.075012; 61; 45.484707;
49; 6; 55; 9.600831; 5.676206; 55; 9.600831;
49; 14; 52; 45.676613; 45.726472; 52; 45.676613;
49; 7; 48; 15.737196; 15.940585; 48; 15.737196;
49; 5; 46; 10.999098; 9.822284; 46; 10.999098;
49; 15; 36; 19.492632; 17.579868; 36; 19.492632;
49; 16; 33; 48.322476; 25.640140; 7; 48.322476;
49; 3; 30; 16.955650; 17.527801; 30; 16.955650;
49; 2; 30; 41.046921; 38.637163; 30; 41.046921;
49; 13; 26; 16.211254; 14.917415; 26; 16.211254;
49; 4; 19; 8.644486; 7.044834; 19; 8.644486;
49; 19; 15; 46.362501; 47.589725; 15; 46.362501;
49; 10; 15; 45.988347; 45.881486; 15; 45.988347;
49; 1; 14; 45.373816; 27.546430; 9; 45.373816;
49; 18; 13; 17.473677; 18.638458; 13; 17.473677;
49; 8; 12; 15.737373; 17.464866; 12; 15.737373;
49; 9; 11; 48.209924; 48.250048; 18; 33.600484;
49; 12; 10; 45.892713; 44.789942; 12; 9.609304;



50; 17; 92; 18.281026; 19.038148; 92; 18.281026;
50; 0; 72; 8.034841; 8.644486; 72; 8.034841;
50; 11; 61; 46.276819; 45.484707; 61; 46.276819;
50; 6; 55; 2.584284; 9.600831; 55; 2.584284;
50; 14; 52; 47.955813; 45.676613; 52; 47.955813;
50; 7; 48; 16.940535; 15.737196; 48; 16.940535;
50; 5; 46; 13.949664; 10.999098; 46; 13.949664;
50; 15; 36; 17.880175; 19.492632; 36; 17.880175;
50; 3; 30; 18.285239; 16.955650; 30; 18.285239;
50; 2; 30; 41.947236; 41.046921; 30; 41.947236;
50; 13; 26; 16.395925; 16.211254; 26; 16.395925;
50; 4; 19; 8.034841; 8.644486; 19; 8.034841;
50; 9; 18; 48.362372; 33.600484; 69; 46.948563;
50; 10; 15; 45.142667; 45.988347; 28; 39.123802;
50; 19; 15; 45.861312; 46.362501; 27; 39.123802;
50; 18; 13; 18.412928; 17.473677; 13; 18.412928;
50; 8; 12; 17.200569; 15.737373; 12; 17.200569;
50; 12; 12; 45.683736; 9.609304; 10; 45.683736;
50; 1; 9; 44.533855; 45.373816; 16; 38.682427;
50; 16; 7; 44.181599; 48.322476; 9; 18.257774;



51; 17; 92; 17.266838; 18.281026; 92; 17.266838;
51; 0; 72; 5.143190; 8.034841; 72; 5.143190;
51; 9; 69; 48.633029; 46.948563; 11; 48.633029;
51; 11; 61; 46.024508; 46.276819; 61; 46.024508;
51; 6; 55; 6.791371; 2.584284; 55; 6.791371;
51; 14; 52; 48.112968; 47.955813; 52; 48.112968;
51; 7; 48; 17.299610; 16.940535; 48; 17.299610;
51; 5; 46; 8.935101; 13.949664; 46; 8.935101;
51; 15; 36; 18.476968; 17.880175; 36; 18.476968;
51; 2; 30; 38.042015; 41.947236; 30; 38.042015;
51; 3; 30; 17.789526; 18.285239; 30; 17.789526;
51; 10; 28; 48.583028; 39.123802; 15; 48.583028;
51; 19; 27; 45.671377; 39.123802; 96; 40.684469;
51; 13; 26; 16.131742; 16.395925; 26; 16.131742;
51; 4; 19; 5.143190; 8.034841; 19; 5.143190;
51; 1; 16; 46.371225; 38.682427; 9; 46.371225;
51; 18; 13; 17.229130; 18.412928; 13; 17.229130;
51; 8; 12; 18.471131; 17.200569; 12; 18.471131;
51; 12; 10; 45.467598; 45.683736; 19; 41.309471;
51; 16; 9; 48.186269; 18.257774; 14; 13.561490;



52; 19; 96; 47.850464; 40.684469; 15; 47.850464;
52; 17; 92; 17.807610; 17.266838; 92; 17.807610;
52; 0; 72; 1.004126; 5.143190; 72; 1.004126;
52; 11; 61; 47.448899; 46.024508; 61; 47.448899;
52; 6; 55; 10.201935; 6.791371; 55; 10.201935;
52; 14; 52; 46.042698; 48.112968; 52; 46.042698;
52; 7; 48; 18.493060; 17.299610; 48; 18.493060;
52; 5; 46; 9.654168; 8.935101; 46; 9.654168;
52; 15; 36; 17.184468; 18.476968; 36; 17.184468;
52; 3; 30; 18.731053; 17.789526; 30; 18.731053;
52; 2; 30; 41.986014; 38.042015; 30; 41.986014;
52; 13; 26; 16.866901; 16.131742; 26; 16.866901;
52; 4; 19; 1.004126; 5.143190; 19; 1.004126;
52; 12; 19; 47.723013; 41.309471; 10; 47.723013;
52; 10; 15; 45.901793; 48.583028; 15; 45.901793;
52; 16; 14; 46.116360; 13.561490; 7; 46.116360;
52; 18; 13; 19.060666; 17.229130; 13; 19.060666;
52; 8; 12; 16.688674; 18.471131; 12; 16.688674;
52; 9; 11; 48.247381; 48.633029; 18; 34.934962;
52; 1; 9; 45.826601; 46.371225; 12; 15.299010;



53; 17; 92; 16.304646; 17.807610; 92; 16.304646;
53; 0; 72; 13.115059; 1.004126; 72; 13.115059;
53; 11; 61; 46.009406; 47.448899; 61; 46.009406;
53; 6; 55; 4.420306; 10.201935; 55; 4.420306;
53; 14; 52; 46.185355; 46.042698; 52; 46.185355;
53; 7; 48; 15.445693; 18.493060; 48; 15.445693;
53; 5; 46; 13.241566; 9.654168; 46; 13.241566;
53; 15; 36; 18.076217; 17.184468; 36; 18.076217;
53; 3; 30; 17.939260; 18.731053; 30; 17.939260;
53; 2; 30; 40.149895; 41.986014; 30; 40.149895;
53; 13; 26; 15.535359; 16.866901; 26; 15.535359;
53; 4; 19; 13.115059; 1.004126; 19; 13.115059;
53; 9; 18; 48.406401; 34.934962; 11; 48.406401;
53; 10; 15; 45.742505; 45.901793; 15; 45.742505;
53; 19; 15; 44.566416; 47.850464; 29; 44.220952;
53; 18; 13; 18.736765; 19.060666; 13; 18.736765;
53; 8; 12; 16.705838; 16.688674; 12; 16.705838;
53; 1; 12; 44.966187; 15.299010; 9; 44.966187;
53; 12; 10; 47.069835; 47.723013; 15; 25.856749;
53; 16; 7; 48.111558; 46.116360; 9; 15.826782;



54; 17; 92; 18.909958; 16.304646; 92; 18.909958;
54; 0; 72; 12.070583; 13.115059; 72; 12.070583;
54; 11; 61; 45.606207; 46.009406; 61; 45.606207;
54; 6; 55; 5.152647; 4.420306; 55; 5.152647;
54; 14; 52; 47.483444; 46.185355; 52; 47.483444;
54; 7; 48; 17.950164; 15.445693; 48; 17.950164;
54; 5; 46; 12.302346; 13.241566; 46; 12.302346;
54; 15; 36; 18.853863; 18.076217; 36; 18.853863;
54; 3; 30; 19.626081; 17.939260; 30; 19.626081;
54; 2; 30; 37.565258; 40.149895; 30; 37.565258;
54; 19; 29; 47.135641; 44.220952; 15; 47.135641;
54; 13; 26; 16.067803; 15.535359; 26; 16.067803;
54; 4; 19; 12.070583; 13.115059; 19; 12.070583;
54; 10; 15; 47.615208; 45.742505; 15; 47.615208;
54; 12; 15; 46.323532; 25.856749; 10; 46.323532;
54; 18; 13; 18.091018; 18.736765; 13; 18.091018;
54; 8; 12; 15.800545; 16.705838; 12; 15.800545;
54; 9; 11; 48.583771; 48.406401; 11; 48.583771;
54; 1; 9; 45.289586; 44.966187; 12; 20.016852;
54; 16; 9; 44.475914; 15.826782; 14; 12.774496;



55; 17; 92; 18.264523; 18.909958; 92; 18.264523;
55; 0; 72; 7.407219; 12.070583; 72; 7.407219;
55; 11; 61; 45.481755; 45.606207; 61; 45.481755;
55; 6; 55; 2.898490; 5.152647; 55; 2.898490;
55; 14; 52; 46.150979; 47.483444; 52; 46.150979;
55; 7; 48; 17.243478; 17.950164; 48; 17.243478;
55; 5; 46; 7.104756; 12.302346; 46; 7.104756;
55; 15; 36; 18.621993; 18.853863; 36; 18.621993;
55; 3; 30; 18.750175; 19.626081; 30; 18.750175;
55; 2; 30; 33.944138; 37.565258; 30; 33.944138;
55; 13; 26; 14.541555; 16.067803; 26; 14.541555;
55; 4; 19; 7.407219; 12.070583; 19; 7.407219;
55; 19; 15; 45.002891; 47.135641; 15; 45.002891;
55; 10; 15; 46.533854; 47.615208; 15; 46.533854;
55; 16; 14; 47.826865; 12.774496; 78; 37.070245;
55; 18; 13; 19.311926; 18.091018; 13; 19.311926;
55; 1; 12; 45.890537; 20.016852; 9; 45.890537;
55; 8; 12; 16.976888; 15.800545; 12; 16.976888;
55; 9; 11; 48.036598; 48.583771; 21; 44.918632;
55; 12; 10; 45.895891; 46.323532; 15; 26.478747;



56; 17; 92; 19.744312; 18.264523; 92; 19.744312;
56; 16; 78; 45.278770; 37.070245; 7; 45.278770;
56; 0; 72; 4.705464; 7.407219; 72; 4.705464;
56; 11; 61; 46.029837; 45.481755; 61; 46.029837;
56; 6; 55; 9.137124; 2.898490; 55; 9.137124;
56; 14; 52; 45.679867; 46.150979; 52; 45.679867;
56; 7; 48; 16.701948; 17.243478; 48; 16.701948;
56; 5; 46; 8.412223; 7.104756; 46; 8.412223;
56; 15; 36; 18.287974; 18.621993; 36; 18.287974;
56; 2; 30; 33.611688; 33.944138; 30; 33.611688;
56; 3; 30; 19.647043; 18.750175; 30; 19.647043;
56; 13; 26; 15.092229; 14.541555; 26; 15.092229;
56; 9; 21; 48.790985; 44.918632; 11; 48.790985;
56; 4; 19; 4.705464; 7.407219; 19; 4.705464;
56; 19; 15; 45.221167; 45.002891; 15; 45.221167;
56; 10; 15; 46.017431; 46.533854; 15; 46.017431;
56; 12; 15; 45.562415; 26.478747; 10; 45.562415;
56; 18; 13; 18.348165; 19.311926; 13; 18.348165;
56; 8; 12; 16.251729; 16.976888; 12; 16.251729;
56; 1; 9; 45.525403; 45.890537; 11; 12.774165;



57; 17; 92; 17.658846; 19.744312; 92; 17.658846;
57; 0; 72; 10.494185; 4.705464; 72; 10.494185;
57; 11; 61; 45.744935; 46.029837; 61; 45.744935;
57; 6; 55; 4.660917; 9.137124; 55; 4.660917;
57; 14; 52; 46.065365; 45.679867; 52; 46.065365;
57; 7; 48; 15.112455; 16.701948; 48; 15.112455;
57; 5; 46; 6.973900; 8.412223; 46; 6.973900;
57; 15; 36; 17.657693; 18.287974; 36; 17.657693;
57; 2; 30; 33.494765; 33.611688; 30; 33.494765;
57; 3; 30; 18.663918; 19.647043; 30; 18.663918;
57; 13; 26; 17.088273; 15.092229; 26; 17.088273;
57; 4; 19; 10.494185; 4.705464; 19; 10.494185;
57; 19; 15; 46.592117; 45.221167; 15; 46.592117;
57; 10; 15; 45.559853; 46.017431; 15; 45.559853;
57; 18; 13; 18.315197; 18.348165; 13; 18.315197;
57; 8; 12; 15.019486; 16.251729; 12; 15.019486;
57; 9; 11; 48.310197; 48.790985; 11; 48.310197;
57; 1; 11; 46.134993; 12.774165; 9; 46.134993;
57; 12; 10; 46.428717; 45.562415; 18; 38.218072;
57; 16; 7; 47.402161; 45.278770; 9; 17.740648;



58; 17; 92; 16.496627; 17.658846; 92; 16.496627;
58; 0; 72; 5.384048; 10.494185; 72; 5.384048;
58; 11; 61; 47.732868; 45.744935; 61; 47.732868;
58; 6; 55; 4.742687; 4.660917; 55; 4.742687;
58; 14; 52; 47.470343; 46.065365; 52; 47.470343;
58; 7; 48; 15.905079; 15.112455; 48; 15.905079;
58; 5; 46; 10.991002; 6.973900; 46; 10.991002;
58; 15; 36; 17.934385; 17.657693; 36; 17.934385;
58; 2; 30; 32.413195; 33.494765; 30; 32.413195;
58; 3; 30; 18.418917; 18.663918; 30; 18.418917;
58; 13; 26; 14.465612; 17.088273; 26; 14.465612;
58; 4; 19; 5.384048; 10.494185; 19; 5.384048;
58; 12; 18; 45.468345; 38.218072; 10; 45.468345;
58; 10; 15; 46.053730; 45.559853; 15; 46.053730;
58; 19; 15; 44.422540; 46.592117; 15; 44.422540;
58; 18; 13; 16.268645; 18.315197; 13; 16.268645;
58; 8; 12; 16.619048; 15.019486; 12; 16.619048;
58; 9; 11; 48.671086; 48.310197; 11; 48.671086;
58; 1; 9; 46.123444; 46.134993; 9; 46.123444;
58; 16; 9; 46.460031; 17.740648; 17; 19.034351;



59; 17; 92; 16.939453; 16.496627; 92; 16.939453;
59; 0; 72; 4.901776; 5.384048; 72; 4.901776;
59; 11; 61; 46.341805; 47.732868; 61; 46.341805;
59; 6; 55; 4.028371; 4.742687; 55; 4.028371;
59; 14; 52; 45.997872; 47.470343; 52; 45.997872;
59; 7; 48; 17.303047; 15.905079; 48; 17.303047;
59; 5; 46; 9.948903; 10.991002; 46; 9.948903;
59; 15; 36; 19.033835; 17.934385; 36; 19.033835;
59; 2; 30; 37.282534; 32.413195; 30; 37.282534;
59; 3; 30; 18.618973; 18.418917; 30; 18.618973;
59; 13; 26; 16.953558; 14.465612; 26; 16.953558;
59; 4; 19; 4.901776; 5.384048; 19; 4.901776;
59; 16; 17; 47.241377; 19.034351; 7; 47.241377;
59; 19; 15; 46.793692; 44.422540; 15; 46.793692;
59; 10; 15; 47.720319; 46.053730; 15; 47.720319;
59; 18; 13; 17.679580; 16.268645; 13; 17.679580;
59; 8; 12; 16.853166; 16.619048; 12; 16.853166;
59; 9; 11; 48.362358; 48.671086; 11; 48.362358;
59; 12; 10; 46.208142; 45.468345; 18; 37.640869;
59; 1; 9; 46.079206; 46.123444; 12; 15.456736;



